hierarchy level 1,hierarchy level 2,hierarchy level 3,hierarchy level 4,gene,area_xyl,area_glu,%  change in level 1 mass fraction after 12 h in glu compared to xyl,%  change in level 2 mass fraction after 12 h in glu compared to xyl,%  change in level 3 mass fraction after 12 h in glu compared to xyl,%  change in level 4 mass fraction after 12 h in glu compared to xyl
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00381:A0A0H3C6P6,CCNA_00381,0.001304341941471,0.001016959063201,47.8169951114022,43.5638345787387,48.4662891909355,-22.03
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,recJ:A0A0H3C6L4,recJ,0.004516349376671,0.002517314250509,47.8169951114022,43.5638345787387,48.4662891909355,-44.26
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00386:A0A0H3C566,CCNA_00386,,,47.8169951114022,43.5638345787387,48.4662891909355,#VALUE!
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00725:A0A0H3C4G3,CCNA_00725,,,47.8169951114022,43.5638345787387,48.4662891909355,#VALUE!
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00696:A0A0H3C4E5,CCNA_00696,,,47.8169951114022,43.5638345787387,48.4662891909355,#VALUE!
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00272:A0A0H3C465,CCNA_00272,0.00751741063312,0.007189265237444,47.8169951114022,43.5638345787387,48.4662891909355,-4.37
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,priA:A0A0H3C3D4,priA,,,47.8169951114022,43.5638345787387,48.4662891909355,#VALUE!
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,CCNA_00088:A0A0H3C2P9,CCNA_00088,0.010055025625551,0.009411992909626,47.8169951114022,43.5638345787387,48.4662891909355,-6.40
"Stress response, repair and maintenance functions",DNA repair and recombination,DNA repair and recombination,mutS:A0A0H3C2I6,mutS,0.011595105946336,0.007052884213379,47.8169951114022,43.5638345787387,48.4662891909355,-39.17
Unclassified,Unclassified,no function assigned,CCNA_03506:B8H5C6,CCNA_03506,0.003222971724709,0.006115985216815,25.6877443693117,25.6877443693117,42.4063401273187,+89.76
Unclassified,Unclassified,no function assigned,CCNA_01273:B8H4A1,CCNA_01273,0.000467953203676,0.000258369732482,25.6877443693117,25.6877443693117,42.4063401273187,-44.79
Unclassified,Unclassified,no function assigned,CCNA_00495:B8GZS6,CCNA_00495,0.00081080692018,0.000602093209501,25.6877443693117,25.6877443693117,42.4063401273187,-25.74
Unclassified,Unclassified,no function assigned,cutC:B8GZC1,cutC,0.001184703468621,0.001009578857061,25.6877443693117,25.6877443693117,42.4063401273187,-14.78
Unclassified,Unclassified,no function assigned,CCNA_00269:B8GYD9,CCNA_00269,0.002278640219732,0.002566203111669,25.6877443693117,25.6877443693117,42.4063401273187,+12.62
Unclassified,Unclassified,no function assigned,cicA:B8GX15,cicA,0.002073035621196,0.002289053088824,25.6877443693117,25.6877443693117,42.4063401273187,+10.42
Unclassified,Unclassified,no function assigned,CCNA_03957:A0A0H3J1M1,CCNA_03957,0.001058775973084,0.000720038671123,25.6877443693117,25.6877443693117,42.4063401273187,-31.99
Unclassified,Unclassified,no function assigned,CCNA_03892:A0A0H3ICY6,CCNA_03892,0.011844923854275,0.007263186056391,25.6877443693117,25.6877443693117,42.4063401273187,-38.68
Unclassified,Unclassified,no function assigned,CCNA_03778:A0A0H3CG00,CCNA_03778,0.0092578105663,0.015280780237495,25.6877443693117,25.6877443693117,42.4063401273187,+65.06
Unclassified,Unclassified,no function assigned,CCNA_03761:A0A0H3CFV5,CCNA_03761,0.003190735215598,0.002715814045007,25.6877443693117,25.6877443693117,42.4063401273187,-14.88
Unclassified,Unclassified,no function assigned,CCNA_03678:A0A0H3CFM0,CCNA_03678,0.000590198886218,0.000602220757897,25.6877443693117,25.6877443693117,42.4063401273187,+2.04
Unclassified,Unclassified,no function assigned,CCNA_03595:A0A0H3CFD5,CCNA_03595,,,25.6877443693117,25.6877443693117,42.4063401273187,#VALUE!
Unclassified,Unclassified,no function assigned,CCNA_03570:A0A0H3CFA7,CCNA_03570,0.002213856826908,0.006443965186012,25.6877443693117,25.6877443693117,42.4063401273187,+191.07
Unclassified,Unclassified,no function assigned,CCNA_03564:A0A0H3CFA2,CCNA_03564,0.000355116393098,0.000344008778129,25.6877443693117,25.6877443693117,42.4063401273187,-3.13
Unclassified,Unclassified,no function assigned,CCNA_03353:A0A0H3CEN8,CCNA_03353,0.008702109068305,0.01344558107465,25.6877443693117,25.6877443693117,42.4063401273187,+54.51
Unclassified,Unclassified,no function assigned,qor:A0A0H3CEK4,qor,0.002123137106503,0.002431323276441,25.6877443693117,25.6877443693117,42.4063401273187,+14.52
Unclassified,Unclassified,no function assigned,CCNA_03288:A0A0H3CEH8,CCNA_03288,4.96334490292199E-05,6.39391983592947E-05,25.6877443693117,25.6877443693117,42.4063401273187,+28.82
Unclassified,Unclassified,no function assigned,CCNA_03282:A0A0H3CEH4,CCNA_03282,0.003074831923547,0.003506116490729,25.6877443693117,25.6877443693117,42.4063401273187,+14.03
Unclassified,Unclassified,no function assigned,CCNA_03815:A0A0H3CEF6,CCNA_03815,0.001683760715167,0.002579324876284,25.6877443693117,25.6877443693117,42.4063401273187,+53.19
Unclassified,Unclassified,no function assigned,CCNA_03777:A0A0H3CEA3,CCNA_03777,0.015473481415184,0.014856082953402,25.6877443693117,25.6877443693117,42.4063401273187,-3.99
Unclassified,Unclassified,no function assigned,CCNA_03857:A0A0H3CE89,CCNA_03857,0.032322763776345,0.092159375483256,25.6877443693117,25.6877443693117,42.4063401273187,+185.12
Unclassified,Unclassified,no function assigned,CCNA_03760:A0A0H3CE86,CCNA_03760,0.00310691766442,0.002777823832879,25.6877443693117,25.6877443693117,42.4063401273187,-10.59
Unclassified,Unclassified,no function assigned,CCNA_03152:A0A0H3CE28,CCNA_03152,0.000360497065021,0.000516498479572,25.6877443693117,25.6877443693117,42.4063401273187,+43.27
Unclassified,Unclassified,no function assigned,CCNA_03686:A0A0H3CDR9,CCNA_03686,0.142177320278652,0.08079645832763,25.6877443693117,25.6877443693117,42.4063401273187,-43.17
Unclassified,Unclassified,no function assigned,CCNA_03569:A0A0H3CDQ0,CCNA_03569,0.00302695514783,0.006913918228899,25.6877443693117,25.6877443693117,42.4063401273187,+128.41
Unclassified,Unclassified,no function assigned,CCNA_03637:A0A0H3CDM4,CCNA_03637,0.002126127487097,0.001734596527007,25.6877443693117,25.6877443693117,42.4063401273187,-18.42
Unclassified,Unclassified,no function assigned,CCNA_03610:A0A0H3CDJ7,CCNA_03610,0.022654480002174,0.054999803131722,25.6877443693117,25.6877443693117,42.4063401273187,+142.78
Unclassified,Unclassified,no function assigned,CCNA_03512:A0A0H3CDH3,CCNA_03512,0.001517399634939,0.000893534189222,25.6877443693117,25.6877443693117,42.4063401273187,-41.11
Unclassified,Unclassified,no function assigned,CCNA_03466:A0A0H3CDC7,CCNA_03466,0.000549795046102,0.000507092364818,25.6877443693117,25.6877443693117,42.4063401273187,-7.77
Unclassified,Unclassified,no function assigned,CCNA_03837:A0A0H3CDB6,CCNA_03837,0.002517489728071,0.001630835028838,25.6877443693117,25.6877443693117,42.4063401273187,-35.22
Unclassified,Unclassified,no function assigned,CCNA_02835:A0A0H3CD80,CCNA_02835,0.001159999943937,0.001329678394675,25.6877443693117,25.6877443693117,42.4063401273187,+14.63
Unclassified,Unclassified,no function assigned,CCNA_03484:A0A0H3CD70,CCNA_03484,0.004132797449701,0.003523817958151,25.6877443693117,25.6877443693117,42.4063401273187,-14.74
Unclassified,Unclassified,no function assigned,CCNA_02810:A0A0H3CD59,CCNA_02810,0.000529966133258,0.000671353227892,25.6877443693117,25.6877443693117,42.4063401273187,+26.68
Unclassified,Unclassified,no function assigned,CCNA_03409:A0A0H3CD12,CCNA_03409,0.006505475018218,0.018769649792032,25.6877443693117,25.6877443693117,42.4063401273187,+188.52
Unclassified,Unclassified,no function assigned,CCNA_03690:A0A0H3CCV2,CCNA_03690,0.000238617456884,0.000309893766486,25.6877443693117,25.6877443693117,42.4063401273187,+29.87
Unclassified,Unclassified,no function assigned,CCNA_03280:A0A0H3CCR2,CCNA_03280,0.113578038094752,0.054743866177894,25.6877443693117,25.6877443693117,42.4063401273187,-51.80
Unclassified,Unclassified,no function assigned,CCNA_03861:A0A0H3CCP0,CCNA_03861,0.002694789118799,0.002761301126855,25.6877443693117,25.6877443693117,42.4063401273187,+2.47
Unclassified,Unclassified,no function assigned,CCNA_03609:A0A0H3CCM9,CCNA_03609,0.779551239165196,0.664660810142472,25.6877443693117,25.6877443693117,42.4063401273187,-14.74
Unclassified,Unclassified,no function assigned,CCNA_03806:A0A0H3CCK7,CCNA_03806,0.036132874876226,0.160488187265374,25.6877443693117,25.6877443693117,42.4063401273187,+344.16
Unclassified,Unclassified,no function assigned,CCNA_03213:A0A0H3CCJ7,CCNA_03213,0.014941030679468,0.048771139364793,25.6877443693117,25.6877443693117,42.4063401273187,+226.42
Unclassified,Unclassified,no function assigned,CCNA_03156:A0A0H3CCI1,CCNA_03156,0.003916874908046,0.005622103767624,25.6877443693117,25.6877443693117,42.4063401273187,+43.54
Unclassified,Unclassified,no function assigned,CCNA_02545:A0A0H3CCE1,CCNA_02545,0.02893138686813,0.025850490301424,25.6877443693117,25.6877443693117,42.4063401273187,-10.65
Unclassified,Unclassified,no function assigned,CCNA_03366:A0A0H3CC51,CCNA_03366,0.000342384791292,0.000545233701546,25.6877443693117,25.6877443693117,42.4063401273187,+59.25
Unclassified,Unclassified,no function assigned,CCNA_03050:A0A0H3CC46,CCNA_03050,0.003794183080972,0.00361438558889,25.6877443693117,25.6877443693117,42.4063401273187,-4.74
Unclassified,Unclassified,no function assigned,CCNA_03596:A0A0H3CC00,CCNA_03596,0.006748497117954,0.016921072317859,25.6877443693117,25.6877443693117,42.4063401273187,+150.74
Unclassified,Unclassified,no function assigned,CCNA_02972:A0A0H3CBX2,CCNA_02972,0.004019098449511,0.004074603945439,25.6877443693117,25.6877443693117,42.4063401273187,+1.38
Unclassified,Unclassified,no function assigned,CCNA_02946:A0A0H3CBW8,CCNA_02946,0.001436430903948,0.001237067708501,25.6877443693117,25.6877443693117,42.4063401273187,-13.88
Unclassified,Unclassified,no function assigned,CCNA_02966:A0A0H3CBW7,CCNA_02966,0.036429642728612,0.177247586256789,25.6877443693117,25.6877443693117,42.4063401273187,+386.55
Unclassified,Unclassified,no function assigned,CCNA_02354:A0A0H3CBV5,CCNA_02354,0.002075476819951,0.002366003410411,25.6877443693117,25.6877443693117,42.4063401273187,+14.00
Unclassified,Unclassified,no function assigned,CCNA_03228:A0A0H3CBU7,CCNA_03228,0.009047463264352,0.006389415229762,25.6877443693117,25.6877443693117,42.4063401273187,-29.38
Unclassified,Unclassified,no function assigned,CCNA_02917:A0A0H3CBU4,CCNA_02917,0.004480600042666,0.006890904463305,25.6877443693117,25.6877443693117,42.4063401273187,+53.79
Unclassified,Unclassified,no function assigned,CCNA_02309:A0A0H3CBR9,CCNA_02309,0.002883125356509,0.000705761857273,25.6877443693117,25.6877443693117,42.4063401273187,-75.52
Unclassified,Unclassified,no function assigned,CCNA_03503:A0A0H3CBR8,CCNA_03503,0.038205553827973,0.024714622141614,25.6877443693117,25.6877443693117,42.4063401273187,-35.31
Unclassified,Unclassified,no function assigned,CCNA_03418:A0A0H3CBJ3,CCNA_03418,0.000405266801476,0.000516410884152,25.6877443693117,25.6877443693117,42.4063401273187,+27.42
Unclassified,Unclassified,no function assigned,CCNA_03397:A0A0H3CBH5,CCNA_03397,0.002360179903678,0.00188865403498,25.6877443693117,25.6877443693117,42.4063401273187,-19.98
Unclassified,Unclassified,no function assigned,CCNA_02756:A0A0H3CBF9,CCNA_02756,0.028690278537651,0.055294873423824,25.6877443693117,25.6877443693117,42.4063401273187,+92.73
Unclassified,Unclassified,no function assigned,CCNA_03074:A0A0H3CBC0,CCNA_03074,0.000629789284139,0.000839175137712,25.6877443693117,25.6877443693117,42.4063401273187,+33.25
Unclassified,Unclassified,no function assigned,CCNA_03069:A0A0H3CBB5,CCNA_03069,0.001332646306277,0.005350541285135,25.6877443693117,25.6877443693117,42.4063401273187,+301.50
Unclassified,Unclassified,no function assigned,CCNA_03044:A0A0H3CB91,CCNA_03044,0.001291227382055,0.000407367088092,25.6877443693117,25.6877443693117,42.4063401273187,-68.45
Unclassified,Unclassified,no function assigned,CCNA_02692:A0A0H3CB88,CCNA_02692,0.000709890503275,0.000642692145509,25.6877443693117,25.6877443693117,42.4063401273187,-9.47
Unclassified,Unclassified,no function assigned,CCNA_03283:A0A0H3CB82,CCNA_03283,0.000729670752049,0.000271203802315,25.6877443693117,25.6877443693117,42.4063401273187,-62.83
Unclassified,Unclassified,no function assigned,CCNA_02122:A0A0H3CB61,CCNA_02122,0.000547530449229,0.000604450760706,25.6877443693117,25.6877443693117,42.4063401273187,+10.40
Unclassified,Unclassified,no function assigned,flmE:A0A0H3CB26,flmE,0.002807662413887,0.00195648069928,25.6877443693117,25.6877443693117,42.4063401273187,-30.32
Unclassified,Unclassified,no function assigned,CCNA_02915:A0A0H3CB00,CCNA_02915,0.015194226347884,0.013410808125681,25.6877443693117,25.6877443693117,42.4063401273187,-11.74
Unclassified,Unclassified,no function assigned,CCNA_02909:A0A0H3CAZ9,CCNA_02909,0.000608679756442,0.000402445439551,25.6877443693117,25.6877443693117,42.4063401273187,-33.88
Unclassified,Unclassified,no function assigned,CCNA_02592:A0A0H3CAX7,CCNA_02592,0.001297856142526,0.003511926632891,25.6877443693117,25.6877443693117,42.4063401273187,+170.59
Unclassified,Unclassified,no function assigned,CCNA_03169:A0A0H3CAX6,CCNA_03169,0.060616632879426,0.618506928902444,25.6877443693117,25.6877443693117,42.4063401273187,+920.36
Unclassified,Unclassified,no function assigned,CCNA_01980:A0A0H3CAU0,CCNA_01980,0.000595607649905,0.000683230529173,25.6877443693117,25.6877443693117,42.4063401273187,+14.71
Unclassified,Unclassified,no function assigned,CCNA_02555:A0A0H3CAT7,CCNA_02555,0.006334035620885,0.00517072969096,25.6877443693117,25.6877443693117,42.4063401273187,-18.37
Unclassified,Unclassified,no function assigned,CCNA_01968:A0A0H3CAS8,CCNA_01968,0.004277519047197,0.003423766221443,25.6877443693117,25.6877443693117,42.4063401273187,-19.96
Unclassified,Unclassified,no function assigned,CCNA_02785:A0A0H3CAQ2,CCNA_02785,0.000873193473167,0.001458009804424,25.6877443693117,25.6877443693117,42.4063401273187,+66.97
Unclassified,Unclassified,no function assigned,CCNA_02733:A0A0H3CAK7,CCNA_02733,0.002946429352314,0.003504812229198,25.6877443693117,25.6877443693117,42.4063401273187,+18.95
Unclassified,Unclassified,no function assigned,CCNA_03008:A0A0H3CAI3,CCNA_03008,0.003764135991273,0.002533889477218,25.6877443693117,25.6877443693117,42.4063401273187,-32.68
Unclassified,Unclassified,no function assigned,CCNA_02378:A0A0H3CAI1,CCNA_02378,0.026782311971035,0.143160700034513,25.6877443693117,25.6877443693117,42.4063401273187,+434.53
Unclassified,Unclassified,no function assigned,CCNA_02985:A0A0H3CAG4,CCNA_02985,0.001239735648776,0.001023819359471,25.6877443693117,25.6877443693117,42.4063401273187,-17.42
Unclassified,Unclassified,no function assigned,CCNA_02358:A0A0H3CAG3,CCNA_02358,0.001004095336613,0.001097404320741,25.6877443693117,25.6877443693117,42.4063401273187,+9.29
Unclassified,Unclassified,no function assigned,CCNA_02970:A0A0H3CAF4,CCNA_02970,0.000359324045898,0.001197965685508,25.6877443693117,25.6877443693117,42.4063401273187,+233.39
Unclassified,Unclassified,no function assigned,CCNA_01786:A0A0H3CAB3,CCNA_01786,0.004366986205506,0.01719975029702,25.6877443693117,25.6877443693117,42.4063401273187,+293.86
Unclassified,Unclassified,no function assigned,CCNA_02908:A0A0H3CAA1,CCNA_02908,0.00359622380337,0.002886230429505,25.6877443693117,25.6877443693117,42.4063401273187,-19.74
Unclassified,Unclassified,no function assigned,CCNA_02619:A0A0H3CA87,CCNA_02619,0.049347218637086,0.04078293857804,25.6877443693117,25.6877443693117,42.4063401273187,-17.36
Unclassified,Unclassified,no function assigned,CCNA_02340:A0A0H3CA74,CCNA_02340,0.062762515858072,0.032791311357657,25.6877443693117,25.6877443693117,42.4063401273187,-47.75
Unclassified,Unclassified,no function assigned,CCNA_02858:A0A0H3CA56,CCNA_02858,0.001822452851197,0.003987510818948,25.6877443693117,25.6877443693117,42.4063401273187,+118.80
Unclassified,Unclassified,no function assigned,CCNA_02216:A0A0H3CA45,CCNA_02216,0.001116042160884,0.002333945798202,25.6877443693117,25.6877443693117,42.4063401273187,+109.13
Unclassified,Unclassified,no function assigned,CCNA_02211:A0A0H3CA43,CCNA_02211,0.003095786302389,0.00140523033113,25.6877443693117,25.6877443693117,42.4063401273187,-54.61
Unclassified,Unclassified,no function assigned,CCNA_02312:A0A0H3CA42,CCNA_02312,0.034870330219583,0.030285743253204,25.6877443693117,25.6877443693117,42.4063401273187,-13.15
Unclassified,Unclassified,no function assigned,CCNA_02821:A0A0H3CA27,CCNA_02821,0.002592616648445,0.003986858321861,25.6877443693117,25.6877443693117,42.4063401273187,+53.78
Unclassified,Unclassified,no function assigned,CCNA_02292:A0A0H3CA20,CCNA_02292,0.001463260259923,0.001792302970171,25.6877443693117,25.6877443693117,42.4063401273187,+22.49
Unclassified,Unclassified,no function assigned,CCNA_02530:A0A0H3CA07,CCNA_02530,0.004346747902252,0.003574476779592,25.6877443693117,25.6877443693117,42.4063401273187,-17.77
Unclassified,Unclassified,no function assigned,CCNA_02169:A0A0H3CA05,CCNA_02169,0.002964006279723,0.006661095525834,25.6877443693117,25.6877443693117,42.4063401273187,+124.73
Unclassified,Unclassified,no function assigned,CCNA_01673:A0A0H3C9Z8,CCNA_01673,0.002389328974339,0.001981830230341,25.6877443693117,25.6877443693117,42.4063401273187,-17.05
Unclassified,Unclassified,no function assigned,CCNA_02235:A0A0H3C9W5,CCNA_02235,0.003094669949382,0.001674623588333,25.6877443693117,25.6877443693117,42.4063401273187,-45.89
Unclassified,Unclassified,no function assigned,CCNA_02454:A0A0H3C9T9,CCNA_02454,0.010841338757966,0.009101519882937,25.6877443693117,25.6877443693117,42.4063401273187,-16.05
Unclassified,Unclassified,no function assigned,CCNA_02111:A0A0H3C9T5,CCNA_02111,0.001740837837626,0.000819511884519,25.6877443693117,25.6877443693117,42.4063401273187,-52.92
Unclassified,Unclassified,no function assigned,CCNA_02199:A0A0H3C9T1,CCNA_02199,0.00079697022873,0.00085914719409,25.6877443693117,25.6877443693117,42.4063401273187,+7.80
Unclassified,Unclassified,no function assigned,CCNA_02184:A0A0H3C9R4,CCNA_02184,0.001005427362222,0.000809231522888,25.6877443693117,25.6877443693117,42.4063401273187,-19.51
Unclassified,Unclassified,no function assigned,CCNA_02350:A0A0H3C9L3,CCNA_02350,0.0047326712369,0.001373825257939,25.6877443693117,25.6877443693117,42.4063401273187,-70.97
Unclassified,Unclassified,no function assigned,CCNA_02339:A0A0H3C9K3,CCNA_02339,0.014155202580706,0.015806965524599,25.6877443693117,25.6877443693117,42.4063401273187,+11.67
Unclassified,Unclassified,no function assigned,CCNA_02115:A0A0H3C9J7,CCNA_02115,0.000153878299069,0.000272072476325,25.6877443693117,25.6877443693117,42.4063401273187,+76.81
Unclassified,Unclassified,no function assigned,CCNA_02301:A0A0H3C9H1,CCNA_02301,0.003679528284795,0.003084615357433,25.6877443693117,25.6877443693117,42.4063401273187,-16.17
Unclassified,Unclassified,no function assigned,CCNA_02264:A0A0H3C9E3,CCNA_02264,0.001459070519714,0.001153264593433,25.6877443693117,25.6877443693117,42.4063401273187,-20.96
Unclassified,Unclassified,no function assigned,CCNA_01405:A0A0H3C9A1,CCNA_01405,0.000477340736077,0.000930384253659,25.6877443693117,25.6877443693117,42.4063401273187,+94.91
Unclassified,Unclassified,no function assigned,CCNA_01396:A0A0H3C996,CCNA_01396,0.009858421943665,0.009209388400786,25.6877443693117,25.6877443693117,42.4063401273187,-6.58
Unclassified,Unclassified,no function assigned,CCNA_01991:A0A0H3C992,CCNA_01991,0.155897648623645,0.123203637005268,25.6877443693117,25.6877443693117,42.4063401273187,-20.97
Unclassified,Unclassified,no function assigned,CCNA_02203:A0A0H3C990,CCNA_02203,0.011774489928246,0.008406800863032,25.6877443693117,25.6877443693117,42.4063401273187,-28.60
Unclassified,Unclassified,no function assigned,CCNA_01978:A0A0H3C980,CCNA_01978,0.002078817356992,0.002207154688773,25.6877443693117,25.6877443693117,42.4063401273187,+6.17
Unclassified,Unclassified,no function assigned,CCNA_02188:A0A0H3C978,CCNA_02188,0.001198158976103,0.000686984488867,25.6877443693117,25.6877443693117,42.4063401273187,-42.66
Unclassified,Unclassified,no function assigned,thiS:A0A0H3C965,thiS,0.003161687907601,0.002654566599716,25.6877443693117,25.6877443693117,42.4063401273187,-16.04
Unclassified,Unclassified,no function assigned,CCNA_02166:A0A0H3C961,CCNA_02166,0.000854504661363,0.001533246799254,25.6877443693117,25.6877443693117,42.4063401273187,+79.43
Unclassified,Unclassified,no function assigned,CCNA_01259:A0A0H3C902,CCNA_01259,0.006787387308443,0.005995859470163,25.6877443693117,25.6877443693117,42.4063401273187,-11.66
Unclassified,Unclassified,no function assigned,CCNA_01238:A0A0H3C8Y9,CCNA_01238,0.00376248784041,0.007556884574571,25.6877443693117,25.6877443693117,42.4063401273187,+100.85
Unclassified,Unclassified,no function assigned,CCNA_02096:A0A0H3C8Y5,CCNA_02096,0.006160265082399,0.006646836983703,25.6877443693117,25.6877443693117,42.4063401273187,+7.90
Unclassified,Unclassified,no function assigned,CCNA_01212:A0A0H3C8X0,CCNA_01212,0.014952415572835,0.020121176290191,25.6877443693117,25.6877443693117,42.4063401273187,+34.57
Unclassified,Unclassified,no function assigned,CCNA_01748:A0A0H3C8W5,CCNA_01748,0.002990506161418,0.002166419658936,25.6877443693117,25.6877443693117,42.4063401273187,-27.56
Unclassified,Unclassified,no function assigned,CCNA_02068:A0A0H3C8W3,CCNA_02068,0.003648358830233,0.005017239323646,25.6877443693117,25.6877443693117,42.4063401273187,+37.52
Unclassified,Unclassified,no function assigned,CCNA_01810:A0A0H3C8V5,CCNA_01810,0.002007498335982,0.003922761086666,25.6877443693117,25.6877443693117,42.4063401273187,+95.41
Unclassified,Unclassified,no function assigned,CCNA_02028:A0A0H3C8T1,CCNA_02028,0.024712857247868,0.004896684487478,25.6877443693117,25.6877443693117,42.4063401273187,-80.19
Unclassified,Unclassified,no function assigned,CCNA_01672:A0A0H3C8M8,CCNA_01672,0.005081847037424,0.003190611410726,25.6877443693117,25.6877443693117,42.4063401273187,-37.22
Unclassified,Unclassified,no function assigned,CCNA_01943:A0A0H3C8L2,CCNA_01943,0.056843423124548,0.035295497364193,25.6877443693117,25.6877443693117,42.4063401273187,-37.91
Unclassified,Unclassified,no function assigned,CCNA_01069:A0A0H3C8J9,CCNA_01069,0.008192392468861,0.004786528187729,25.6877443693117,25.6877443693117,42.4063401273187,-41.57
Unclassified,Unclassified,no function assigned,CCNA_01928:A0A0H3C8J6,CCNA_01928,0.000117450869327,7.16344344728404E-05,25.6877443693117,25.6877443693117,42.4063401273187,-39.01
Unclassified,Unclassified,no function assigned,CCNA_01681:A0A0H3C8J2,CCNA_01681,0.003259596078137,0.002438349166646,25.6877443693117,25.6877443693117,42.4063401273187,-25.19
Unclassified,Unclassified,no function assigned,CCNA_02213:A0A0H3C8H7,CCNA_02213,0.136671130659546,0.541897568879549,25.6877443693117,25.6877443693117,42.4063401273187,+296.50
Unclassified,Unclassified,no function assigned,CCNA_01619:A0A0H3C8E5,CCNA_01619,0.013409070456372,0.009341414934698,25.6877443693117,25.6877443693117,42.4063401273187,-30.34
Unclassified,Unclassified,no function assigned,CCNA_01607:A0A0H3C8D5,CCNA_01607,0.001677096705154,0.001709392380225,25.6877443693117,25.6877443693117,42.4063401273187,+1.93
Unclassified,Unclassified,no function assigned,CCNA_00991:A0A0H3C8C7,CCNA_00991,0.003963933385967,0.006060546130552,25.6877443693117,25.6877443693117,42.4063401273187,+52.89
Unclassified,Unclassified,no function assigned,CCNA_01539:A0A0H3C871,CCNA_01539,0.005844153809297,0.006075831026485,25.6877443693117,25.6877443693117,42.4063401273187,+3.96
Unclassified,Unclassified,no function assigned,CCNA_00937:A0A0H3C869,CCNA_00937,0.006289352753155,0.004753297463314,25.6877443693117,25.6877443693117,42.4063401273187,-24.42
Unclassified,Unclassified,no function assigned,CCNA_01752:A0A0H3C858,CCNA_01752,0.007442561215465,0.006833949718969,25.6877443693117,25.6877443693117,42.4063401273187,-8.18
Unclassified,Unclassified,no function assigned,CCNA_01415:A0A0H3C813,CCNA_01415,0.044868888843159,0.044257097114792,25.6877443693117,25.6877443693117,42.4063401273187,-1.36
Unclassified,Unclassified,no function assigned,CCNA_00859:A0A0H3C7Z7,CCNA_00859,0.003159620440884,0.004979618263088,25.6877443693117,25.6877443693117,42.4063401273187,+57.60
Unclassified,Unclassified,no function assigned,CCNA_01394:A0A0H3C7U1,CCNA_01394,0.001036115713039,0.000723455939841,25.6877443693117,25.6877443693117,42.4063401273187,-30.18
Unclassified,Unclassified,no function assigned,CCNA_01384:A0A0H3C7T1,CCNA_01384,0.002003874367663,0.001172452087672,25.6877443693117,25.6877443693117,42.4063401273187,-41.49
Unclassified,Unclassified,no function assigned,CCNA_01912:A0A0H3C7Q3,CCNA_01912,0.005650820342078,0.01537638740205,25.6877443693117,25.6877443693117,42.4063401273187,+172.11
Unclassified,Unclassified,no function assigned,CCNA_00695:A0A0H3C7L1,CCNA_00695,0.013319036302878,0.009070456732035,25.6877443693117,25.6877443693117,42.4063401273187,-31.90
Unclassified,Unclassified,no function assigned,CCNA_01211:A0A0H3C7K8,CCNA_01211,0.005388797208131,0.005248463159852,25.6877443693117,25.6877443693117,42.4063401273187,-2.60
Unclassified,Unclassified,no function assigned,CCNA_01267:A0A0H3C7J4,CCNA_01267,0.00195032079692,0.000894309921233,25.6877443693117,25.6877443693117,42.4063401273187,-54.15
Unclassified,Unclassified,no function assigned,CCNA_01165:A0A0H3C7G3,CCNA_01165,0.037470254803105,0.033540633112699,25.6877443693117,25.6877443693117,42.4063401273187,-10.49
Unclassified,Unclassified,no function assigned,CCNA_00637:A0A0H3C7F7,CCNA_00637,0.00941722836102,0.004384014539864,25.6877443693117,25.6877443693117,42.4063401273187,-53.45
Unclassified,Unclassified,no function assigned,CCNA_01215:A0A0H3C7E5,CCNA_01215,0.003392649064153,0.005608203158883,25.6877443693117,25.6877443693117,42.4063401273187,+65.30
Unclassified,Unclassified,no function assigned,CCNA_01210:A0A0H3C7D9,CCNA_01210,0.024230757962833,0.044961050457708,25.6877443693117,25.6877443693117,42.4063401273187,+85.55
Unclassified,Unclassified,no function assigned,CCNA_01388:A0A0H3C786,CCNA_01388,0.001950182015792,0.002795987199123,25.6877443693117,25.6877443693117,42.4063401273187,+43.37
Unclassified,Unclassified,no function assigned,CCNA_01147:A0A0H3C785,CCNA_01147,0.000125780349432,0.000282313184997,25.6877443693117,25.6877443693117,42.4063401273187,+124.45
Unclassified,Unclassified,no function assigned,CCNA_01710:A0A0H3C784,CCNA_01710,,,25.6877443693117,25.6877443693117,42.4063401273187,#VALUE!
Unclassified,Unclassified,no function assigned,CCNA_01674:A0A0H3C758,CCNA_01674,0.003858155244152,0.002604664329902,25.6877443693117,25.6877443693117,42.4063401273187,-32.49
Unclassified,Unclassified,no function assigned,CCNA_01640:A0A0H3C737,CCNA_01640,0.00201864761874,0.002559484228871,25.6877443693117,25.6877443693117,42.4063401273187,+26.79
